filename,label,ext,file_size_kb,width,height,mode,channels,correct_size,needs_conversion,pixel_mean,pixel_std,save_status
Image_58 copy.jpg,0,.jpg,28.66,266,400,RGB,3,False,False,151.7131,70.8673,success
Image_60 copy.jpg,0,.jpg,40.09,474,546,RGB,3,False,False,170.5115,63.6939,success
Image_76 copy.jpg,0,.jpg,169.43,700,933,RGB,3,False,False,102.5546,58.8096,success
Image_79 copy.jpg,0,.jpg,35.79,1280,720,RGB,3,False,False,148.149,56.0249,success
Image_139 copy.jpg,0,.jpg,271.85,1078,1918,RGB,3,False,False,91.6288,77.6068,success
Image_144 copy.jpg,0,.jpg,87.74,1300,957,RGB,3,False,False,208.3289,38.5747,success
Image_76.png,0,.png,477.29,640,1136,RGB,3,False,False,47.1729,69.6263,success
Image_46 copy.jpg,0,.jpg,30.16,500,500,RGB,3,False,False,142.948,75.529,success
Image_66 copy.jpg,0,.jpg,90.91,499,749,RGB,3,False,False,124.022,69.4276,success
Image_93 copy.jpg,0,.jpg,76.74,1200,630,RGB,3,False,False,102.6952,63.1826,success
Image_53 copy 2.jpg,0,.jpg,199.73,1080,1317,RGB,3,False,False,142.9311,61.8956,success
Image_66.jpg,0,.jpg,77.63,622,688,RGB,3,False,False,96.7442,91.1227,success
Image_36 copy.jpg,0,.jpg,45.4,700,525,RGB,3,False,False,131.7315,41.4329,success
Image_167 copy.jpg,0,.jpg,37.79,1000,667,RGB,3,False,False,103.5877,57.3995,success
Image_116 copy.jpg,0,.jpg,239.0,1598,1198,RGB,3,False,False,83.4139,74.6654,success
Image_114.jpg,0,.jpg,25.64,640,480,RGB,3,False,False,227.4572,52.7447,success
Image_97.png,0,.png,264.48,389,457,RGBA,4,False,True,91.1087,44.7052,success
Image_136.png,0,.png,380.52,700,525,RGB,3,False,False,163.7241,35.5369,success
Image_83.jpg,0,.jpg,136.11,590,687,RGB,3,False,False,77.0798,69.5836,success
Image_100.jpg,0,.jpg,534.24,1600,1289,RGB,3,False,False,156.2857,54.3211,success
Image_62.jpg,0,.jpg,43.75,640,640,RGB,3,False,False,36.6173,70.0261,success
Image_24 copy.jpg,0,.jpg,169.44,800,1203,RGB,3,False,False,102.4645,51.8972,success
Image_209.jpg,0,.jpg,100.37,960,960,RGB,3,False,False,125.2964,75.3751,success
Image_147 copy.jpg,0,.jpg,120.1,1600,955,RGB,3,False,False,112.0099,45.4051,success
Image_92 copy.jpg,0,.jpg,220.8,1022,766,RGB,3,False,False,66.9408,52.0862,success
Image_82.jpg,0,.jpg,37.01,466,533,RGB,3,False,False,113.9919,33.1277,success
Image_103.png,0,.png,1125.2,1200,627,RGB,3,False,False,166.4498,52.0815,success
Image_17 copy.jpg,0,.jpg,291.86,1583,2375,RGB,3,False,False,149.7106,62.8222,success
Image_91.jpeg,0,.jpeg,184.67,1024,768,RGB,3,False,False,141.0997,59.4465,success
Image_3 copy.jpg,0,.jpg,266.19,1080,1920,RGB,3,False,False,101.2433,65.3922,success
Image_59.jpg,0,.jpg,1466.16,1600,1067,RGB,3,False,False,127.6589,58.5789,success
Image_30.jpg,0,.jpg,130.18,1080,1080,RGB,3,False,False,161.2401,63.7305,success
Image_125 copy 2.jpg,0,.jpg,93.56,800,1066,RGB,3,False,False,105.0439,57.6571,success
Image_54.jpg,0,.jpg,34.38,639,480,RGB,3,False,False,219.6519,53.1256,success
Image_94 copy.jpg,0,.jpg,324.34,1631,1223,RGB,3,False,False,64.9806,32.7229,success
Image_61 copy.jpg,0,.jpg,91.44,750,500,RGB,3,False,False,101.693,69.1153,success
Image_2 copy.jpg,0,.jpg,912.82,4640,3480,RGB,3,False,False,76.7509,64.3462,success
Image_137.jpg,0,.jpg,73.67,500,313,RGB,3,False,False,126.9551,81.9768,success
Image_5 copy.jpg,0,.jpg,126.16,736,981,RGB,3,False,False,106.2376,62.3858,success
Image_59 copy.jpg,0,.jpg,128.58,796,1280,RGB,3,False,False,89.9909,64.9362,success
Image_131.jpg,0,.jpg,104.77,528,704,RGB,3,False,False,128.4216,53.2418,success
Image_133 copy 2.jpg,0,.jpg,84.26,674,800,RGB,3,False,False,131.5078,84.544,success
Image_77 copy.jpg,0,.jpg,30.23,600,600,RGB,3,False,False,181.5531,32.881,success
Image_63 copy 2.jpg,0,.jpg,66.11,450,600,RGB,3,False,False,106.1979,61.401,success
Image_98 copy.jpg,0,.jpg,171.16,736,1308,RGB,3,False,False,229.8403,58.7117,success
Image_96 copy 2.jpg,0,.jpg,16.21,474,237,RGB,3,False,False,214.4529,69.7618,success
Image_119 copy 2.jpg,0,.jpg,244.8,715,1135,RGB,3,False,False,141.8697,72.3725,success
Image_59 copy 2.jpg,0,.jpg,12.18,200,300,RGB,3,False,False,181.7797,49.9651,success
Image_83 copy.jpg,0,.jpg,48.87,600,450,RGB,3,False,False,93.7411,70.762,success
Image_90 copy 2.jpg,0,.jpg,291.75,1600,1600,RGB,3,False,False,179.461,71.1861,success
Image_56 copy.jpg,0,.jpg,33.81,600,600,RGB,3,False,False,90.5581,51.9786,success
Image_77.jpg,0,.jpg,59.99,867,693,RGB,3,False,False,53.9888,49.5289,success
Image_43 copy.jpg,0,.jpg,67.82,639,480,RGB,3,False,False,161.7282,58.7785,success
Image_35.jpg,0,.jpg,28.89,720,405,RGB,3,False,False,153.9769,68.2492,success
Image_111 copy.jpg,0,.jpg,51.63,600,600,RGB,3,False,False,142.2272,77.7547,success
Image_130.jpg,0,.jpg,102.29,736,1104,RGB,3,False,False,125.0536,75.7523,success
Image_148 copy.jpg,0,.jpg,487.32,1295,863,RGB,3,False,False,102.5346,54.7099,success
Image_41 copy 2.jpg,0,.jpg,174.26,1500,1000,RGB,3,False,False,163.927,64.2499,success
Image_63.jpg,0,.jpg,2086.95,3024,4032,RGB,3,False,False,126.9824,64.5482,success
Image_56.jpg,0,.jpg,76.0,960,641,RGB,3,False,False,103.9931,70.4689,success
Image_10 copy.jpg,0,.jpg,179.12,1280,1716,RGB,3,False,False,73.1319,49.8476,success
Image_82 copy 2.jpg,0,.jpg,55.72,1280,720,RGB,3,False,False,123.845,67.9349,success
Image_8 copy.jpg,0,.jpg,258.96,1280,1552,RGB,3,False,False,150.4704,61.9536,success
Image_15 copy.jpg,0,.jpg,63.47,500,726,RGB,3,False,False,140.4888,51.0275,success
Image_70 copy.jpg,0,.jpg,18.25,500,333,RGB,3,False,False,200.1265,35.9783,success
Image_120.jpg,0,.jpg,247.17,964,756,RGB,3,False,False,114.7383,57.1654,success
Image_60.jpg,0,.jpg,207.88,675,600,RGB,3,False,False,127.2574,37.0151,success
Image_39 copy 2.jpg,0,.jpg,298.29,1500,1000,RGB,3,False,False,113.7437,77.4111,success
Image_62 copy.jpg,0,.jpg,132.1,1024,683,RGB,3,False,False,143.4873,84.5901,success
Image_78.jpg,0,.jpg,114.19,960,640,RGB,3,False,False,66.2655,48.945,success
Image_71.png,0,.png,159.33,500,610,P,1,False,True,123.3484,78.0343,success
Image_76.jpg,0,.jpg,67.31,404,718,RGB,3,False,False,114.9688,47.0285,success
Image_128.jpg,0,.jpg,87.69,829,423,RGB,3,False,False,182.7076,47.2662,success
Image_133.jpg,0,.jpg,45.39,424,549,RGB,3,False,False,151.4094,87.2838,success
Image_114 copy 2.jpg,0,.jpg,27.47,400,400,RGB,3,False,False,135.7809,70.0084,success
Image_11 copy.jpg,0,.jpg,279.13,1200,1600,RGB,3,False,False,108.5176,55.4936,success
Image_101.jpg,0,.jpg,92.09,599,802,RGB,3,False,False,102.5213,60.7111,success
Image_96.jpg,0,.jpg,965.81,2820,4500,RGB,3,False,False,135.9518,72.9514,success
Image_12 copy.jpg,0,.jpg,1240.94,3024,4032,RGB,3,False,False,114.1913,66.4537,success
Image_117 copy.jpg,0,.jpg,386.62,1223,1631,RGB,3,False,False,97.193,61.8988,success
Image_110.png,0,.png,594.22,730,411,RGB,3,False,False,109.0963,58.5831,success
Image_68.jpg,0,.jpg,55.01,714,720,RGB,3,False,False,140.9007,109.0408,success
Image_40.JPG,0,.jpg,345.78,1200,1600,RGB,3,False,False,99.3271,64.2431,success
Image_73.jpg,0,.jpg,33.83,738,492,RGB,3,False,False,156.8901,37.5006,success
Image_211.jpg,0,.jpg,60.49,600,600,RGB,3,False,False,123.3472,51.2374,success
Image_69.jpg,0,.jpg,100.13,640,480,RGB,3,False,False,152.9674,79.517,success
Image_86 copy.jpg,0,.jpg,55.95,1280,720,RGB,3,False,False,218.1858,36.9699,success
Image_92 copy 2.jpg,0,.jpg,71.24,350,478,RGB,3,False,False,181.4514,73.0779,success
Image_85.png,0,.png,1078.83,800,1000,RGBA,4,False,True,63.6599,53.8502,success
Image_89.jpg,0,.jpg,42.81,512,512,RGB,3,False,False,180.3571,60.4106,success
Image_84.jpg,0,.jpg,51.98,640,454,RGB,3,False,False,64.4409,58.7063,success
Image_116.jpg,0,.jpg,291.25,791,600,RGB,3,False,False,121.2218,63.1945,success
Image_27 copy.jpg,0,.jpg,55.0,540,720,RGB,3,False,False,92.0681,63.9387,success
Image_95.jpg,0,.jpg,92.03,750,1178,RGB,3,False,False,90.231,70.1943,success
Image_132.jpg,0,.jpg,45.11,620,475,RGB,3,False,False,100.4049,57.5297,success
Image_95 copy.jpg,0,.jpg,67.54,500,750,RGB,3,False,False,126.7178,71.5638,success
Image_106.jpg,0,.jpg,374.52,2015,1511,RGB,3,False,False,118.8099,32.2415,success
Image_61.jpg,0,.jpg,181.47,1280,960,RGB,3,False,False,108.2521,44.1277,success
Image_117 copy 2.jpg,0,.jpg,65.34,640,480,RGB,3,False,False,118.2175,70.14,success
Image_100 copy 2.jpg,0,.jpg,96.0,605,818,RGB,3,False,False,151.8093,67.6757,success
Image_94.jpg,0,.jpg,68.53,579,451,RGB,3,False,False,116.0726,66.7039,success
Image_110 copy.jpg,0,.jpg,58.66,474,576,RGB,3,False,False,124.8884,64.7603,success
Image_49.png,0,.png,573.92,1200,630,RGBA,4,False,True,84.7639,42.563,success
Image_89 copy 2.jpg,0,.jpg,106.96,634,951,RGB,3,False,False,135.433,59.0436,success
Image_65.jpg,0,.jpg,310.59,1417,945,RGB,3,False,False,109.3465,29.4254,success
Image_58.jpg,0,.jpg,22.09,383,550,RGB,3,False,False,40.7049,64.5574,success
Image_45 copy 2.jpg,0,.jpg,103.95,600,680,RGB,3,False,False,58.3894,44.8494,success
Image_29 copy.jpg,0,.jpg,55.57,500,726,RGB,3,False,False,159.8199,47.6782,success
Image_70.png,0,.png,354.54,1111,359,RGB,3,False,False,212.3952,66.8332,success
Image_103 copy.jpg,0,.jpg,77.82,429,640,RGB,3,False,False,111.6939,76.5401,success
Image_142.png,1,.png,105.07,256,256,RGB,3,True,False,170.4332,59.52,success
Image_133 copy 2.png,1,.png,123.61,256,256,RGB,3,True,False,131.528,84.3572,success
Image_191.png,1,.png,53.71,256,256,RGB,3,True,False,220.0107,49.5251,success
Image_207.png,1,.png,109.15,256,256,RGB,3,True,False,106.5906,54.1431,success
Image_6 copy.png,1,.png,103.55,256,256,RGB,3,True,False,184.7225,30.4703,success
Image_56 copy.png,1,.png,115.12,256,256,RGB,3,True,False,90.556,51.7328,success
Image_73 copy.png,1,.png,83.12,256,256,RGB,3,True,False,189.5688,54.4686,success
Image_11.png,1,.png,101.17,256,256,RGB,3,True,False,135.6925,77.3169,success
Image_145.png,1,.png,88.57,256,256,RGB,3,True,False,186.2838,57.0825,success
Image_72.png,1,.png,100.11,256,256,RGB,3,True,False,157.6157,70.4004,success
Image_25 copy.png,1,.png,124.09,256,256,RGB,3,True,False,156.5879,53.2313,success
Image_106.png,1,.png,130.86,256,256,RGB,3,True,False,118.8053,31.0547,success
Image_125 copy.png,1,.png,117.12,256,256,RGB,3,True,False,126.4813,50.0872,success
Image_193 copy.png,1,.png,136.14,256,256,RGB,3,True,False,106.8076,66.3311,success
Image_152 copy.png,1,.png,108.62,256,256,RGB,3,True,False,143.9351,54.1869,success
Image_141.png,1,.png,131.78,256,256,RGB,3,True,False,117.6568,69.4949,success
Image_170.png,1,.png,97.9,256,256,RGB,3,True,False,161.2113,63.5926,success
Image_4.png,1,.png,115.96,256,256,RGB,3,True,False,184.9471,50.8811,success
Image_213.png,1,.png,148.29,256,256,RGB,3,True,False,118.2694,61.2268,success
Image_81 copy.png,1,.png,97.21,256,256,RGB,3,True,False,195.0084,44.6854,success
Image_15.png,1,.png,96.52,256,256,RGB,3,True,False,155.9418,66.1334,success
Image_95 copy 2.png,1,.png,107.58,256,256,RGB,3,True,False,83.224,47.4515,success
Image_116 copy 2.png,1,.png,29.49,256,256,RGB,3,True,False,233.3828,54.0999,success
Image_157.png,1,.png,97.42,256,256,RGB,3,True,False,85.0634,52.6808,success
Image_6.png,1,.png,109.61,256,256,RGB,3,True,False,167.0302,51.2308,success
Image_126 copy.png,1,.png,100.84,256,256,RGB,3,True,False,99.0641,42.1971,success
Image_163.png,1,.png,99.56,256,256,RGB,3,True,False,181.6758,48.1477,success
Image_37.png,1,.png,109.13,256,256,RGB,3,True,False,106.5907,54.1431,success
Image_72 copy 2.png,1,.png,98.85,256,256,RGB,3,True,False,162.1362,42.9043,success
Image_10 copy.png,1,.png,102.21,256,256,RGB,3,True,False,73.128,49.5878,success
Image_212.png,1,.png,128.35,256,256,RGB,3,True,False,95.2964,67.0846,success
Image_196 copy.png,1,.png,137.04,256,256,RGB,3,True,False,103.6181,74.8134,success
Image_178 copy.png,1,.png,109.01,256,256,RGB,3,True,False,75.3065,69.0097,success
Image_172.png,1,.png,105.05,256,256,RGB,3,True,False,170.433,59.5203,success
Image_203.png,1,.png,100.2,256,256,RGB,3,True,False,141.9439,62.4427,success
Image_92.png,1,.png,115.36,256,256,RGB,3,True,False,118.2838,46.7307,success
Image_190.png,1,.png,116.87,256,256,RGB,3,True,False,107.2939,51.4648,success
Image_217.png,1,.png,90.21,256,256,RGB,3,True,False,201.9057,41.1842,success
Image_162 copy.png,1,.png,71.19,256,256,RGB,3,True,False,147.552,60.0804,success
Image_57.png,1,.png,62.74,256,256,RGB,3,True,False,189.7458,60.3463,success
Image_108 copy 2.png,1,.png,125.02,256,256,RGB,3,True,False,114.4113,52.7193,success
Image_58.png,1,.png,64.83,256,256,RGB,3,True,False,40.6892,63.8426,success
Image_4 copy 2.png,1,.png,85.98,256,256,RGB,3,True,False,46.8953,59.3345,success
Image_189.png,1,.png,82.25,256,256,RGB,3,True,False,176.7706,51.4937,success
Image_93 copy.png,1,.png,107.4,256,256,RGB,3,True,False,102.7052,62.7363,success
Image_64.png,1,.png,118.43,256,256,RGB,3,True,False,148.7343,63.9191,success
Image_179.png,1,.png,89.29,256,256,RGB,3,True,False,170.2847,66.6207,success
Image_149 copy.png,1,.png,71.96,256,256,RGB,3,True,False,127.1234,61.7175,success
Image_56.png,1,.png,99.18,256,256,RGB,3,True,False,103.9801,70.3979,success
Image_135.png,1,.png,104.28,256,256,RGB,3,True,False,167.1254,63.5976,success
Image_103 copy.png,1,.png,105.81,256,256,RGB,3,True,False,111.6998,76.0893,success
Image_74 copy 2.png,1,.png,37.83,256,256,RGB,3,True,False,232.4202,52.0254,success
Image_89 copy.png,1,.png,121.23,256,256,RGB,3,True,False,76.0253,69.181,success
Image_85 copy.png,1,.png,46.22,256,256,RGB,3,True,False,220.6565,53.1815,success
Image_77 copy 2.png,1,.png,117.73,256,256,RGB,3,True,False,125.8957,67.0369,success
Image_73.png,1,.png,55.26,256,256,RGB,3,True,False,156.8731,36.2063,success
Image_63 copy.png,1,.png,143.64,256,256,RGB,3,True,False,112.9864,56.7841,success
Image_31 copy.png,1,.png,108.55,256,256,RGB,3,True,False,115.7311,50.8891,success
Image_36 copy.png,1,.png,107.82,256,256,RGB,3,True,False,131.7207,41.4077,success
Image_180 copy.png,1,.png,108.58,256,256,RGB,3,True,False,73.6531,40.0047,success
Image_5 copy 2.png,1,.png,108.58,256,256,RGB,3,True,False,73.6528,40.0048,success
Image_46 copy 2.png,1,.png,133.33,256,256,RGB,3,True,False,95.6717,61.4736,success
Image_202.png,1,.png,85.6,256,256,RGB,3,True,False,161.2573,44.4732,success
Image_17 copy.png,1,.png,114.19,256,256,RGB,3,True,False,149.7151,62.4982,success
Image_119 copy.png,1,.png,105.85,256,256,RGB,3,True,False,166.6709,52.8649,success
Image_2 copy 2.png,1,.png,124.08,256,256,RGB,3,True,False,92.5124,40.9015,success
Image_116.png,1,.png,140.14,256,256,RGB,3,True,False,121.232,62.0231,success
Image_208.png,1,.png,81.73,256,256,RGB,3,True,False,122.7037,54.9453,success
Image_69.png,1,.png,148.68,256,256,RGB,3,True,False,152.9374,78.6509,success
Image_68 copy 2.png,1,.png,108.45,256,256,RGB,3,True,False,98.4319,71.0848,success
Image_199.png,1,.png,79.69,256,256,RGB,3,True,False,139.5201,55.7127,success
Image_185.png,1,.png,135.04,256,256,RGB,3,True,False,100.7233,54.722,success
Image_177 copy.png,1,.png,120.15,256,256,RGB,3,True,False,136.233,80.7317,success
Image_66 copy 2.png,1,.png,70.53,256,256,RGB,3,True,False,152.3553,109.8979,success
Image_5.png,1,.png,88.58,256,256,RGB,3,True,False,186.2836,57.0824,success
Image_181 copy.png,1,.png,67.5,256,256,RGB,3,True,False,63.9002,71.5422,success
Image_172 copy.png,1,.png,109.62,256,256,RGB,3,True,False,136.531,56.8593,success
Image_140.png,1,.png,92.66,256,256,RGB,3,True,False,162.9263,76.9193,success
Image_140 copy 2.png,1,.png,105.49,256,256,RGB,3,True,False,138.2498,70.6909,success
Image_90.png,1,.png,38.72,256,256,RGB,3,True,False,191.6424,67.9887,success
Image_176.png,1,.png,126.18,256,256,RGB,3,True,False,160.8067,81.137,success
Image_119 copy 2.png,1,.png,125.18,256,256,RGB,3,True,False,141.8638,72.2327,success
Image_79.png,1,.png,99.6,256,256,RGB,3,True,False,147.0479,80.4877,success
Image_166 copy.png,1,.png,97.42,256,256,RGB,3,True,False,85.0636,52.6805,success
Image_74 copy.png,1,.png,128.79,256,256,RGB,3,True,False,107.3161,64.0664,success
Image_209.png,1,.png,119.48,256,256,RGB,3,True,False,125.1606,73.4284,success
Image_161 copy.png,1,.png,97.75,256,256,RGB,3,True,False,107.6368,72.0378,success
Image_125.png,1,.png,102.71,256,256,RGB,3,True,False,84.033,63.1752,success
Image_20 copy.png,1,.png,95.02,256,256,RGB,3,True,False,102.16,71.7017,success
Image_43 copy.png,1,.png,100.09,256,256,RGB,3,True,False,161.6239,57.2573,success
Image_36.png,1,.png,117.09,256,256,RGB,3,True,False,157.7437,54.2869,success
Image_165 copy.png,1,.png,123.32,256,256,RGB,3,True,False,113.0748,43.9058,success
Image_128.png,1,.png,81.62,256,256,RGB,3,True,False,182.5673,46.7253,success
Image_105 copy.png,1,.png,117.71,256,256,RGB,3,True,False,75.4933,69.8072,success
Image_175 copy.png,1,.png,55.93,256,256,RGB,3,True,False,46.4882,63.523,success
Image_121 copy 2.png,1,.png,83.29,256,256,RGB,3,True,False,180.5286,68.3536,success
Image_165.png,1,.png,117.2,256,256,RGB,3,True,False,149.5936,54.8128,success
Image_67 copy.png,1,.png,116.47,256,256,RGB,3,True,False,163.9816,55.085,success
Image_114.png,1,.png,48.02,256,256,RGB,3,True,False,227.4523,52.6839,success
Image_6 copy 2.png,1,.png,120.16,256,256,RGB,3,True,False,136.2329,80.7319,success
Image_193.png,1,.png,128.92,256,256,RGB,3,True,False,88.1889,56.3503,success
Image_35.png,1,.png,75.86,256,256,RGB,3,True,False,153.9786,68.0391,success
Image_29.png,1,.png,94.5,256,256,RGB,3,True,False,108.1856,66.1726,success
Image_105 copy 2.png,1,.png,95.53,256,256,RGB,3,True,False,176.9318,63.6578,success
Image_129 copy.png,1,.png,101.05,256,256,RGB,3,True,False,81.0102,60.2976,success
Image_218.png,1,.png,103.59,256,256,RGB,3,True,False,144.2334,49.5569,success
Image_90 copy 2.png,1,.png,72.09,256,256,RGB,3,True,False,179.3145,69.7939,success
Image_198.png,1,.png,77.45,256,256,RGB,3,True,False,192.28,55.1151,success
Image_27 copy.png,1,.png,113.67,256,256,RGB,3,True,False,92.0676,63.8325,success
Image_55.png,1,.png,101.28,256,256,RGB,3,True,False,129.5193,54.2519,success
Image_43.png,1,.png,128.36,256,256,RGB,3,True,False,95.2959,67.0848,success
Image_154.png,1,.png,72.89,256,256,RGB,3,True,False,144.15,73.1953,success
Image_12.png,1,.png,88.61,256,256,RGB,3,True,False,69.1549,76.483,success
Image_58 copy.png,1,.png,129.24,256,256,RGB,3,True,False,151.7265,69.971,success
Image_155 copy 2.png,1,.png,121.44,256,256,RGB,3,True,False,66.294,46.1912,success
Image_42 copy.png,1,.png,96.28,256,256,RGB,3,True,False,133.369,41.2949,success
Image_98.png,1,.png,103.98,256,256,RGB,3,True,False,83.6687,61.0419,success
Image_8 copy 2.png,1,.png,109.01,256,256,RGB,3,True,False,75.3065,69.0097,success
Image_167 copy.png,1,.png,96.16,256,256,RGB,3,True,False,103.5324,57.029,success
Image_13.png,1,.png,108.1,256,256,RGB,3,True,False,74.0639,60.4906,success
Image_66.png,1,.png,111.84,256,256,RGB,3,True,False,96.3948,87.4981,success
Image_117 copy.png,1,.png,115.79,256,256,RGB,3,True,False,97.1745,61.5171,success
Image_210.png,1,.png,84.56,256,256,RGB,3,True,False,66.5685,67.4863,success
Image_57 copy 2.png,1,.png,43.09,256,256,RGB,3,True,False,86.1564,51.5064,success
Image_60 copy.png,1,.png,112.68,256,256,RGB,3,True,False,170.5088,63.3838,success
Image_7 copy.png,1,.png,108.62,256,256,RGB,3,True,False,143.9348,54.1866,success
Image_127.png,1,.png,73.49,256,256,RGB,3,True,False,150.4433,100.9474,success
Image_63 copy 2.png,1,.png,115.84,256,256,RGB,3,True,False,106.1904,61.1809,success
Image_152 copy 2.png,1,.png,88.76,256,256,RGB,3,True,False,73.6872,52.8339,success
Image_179 copy.png,1,.png,88.0,256,256,RGB,3,True,False,163.0643,79.5463,success
Image_39.png,1,.png,148.29,256,256,RGB,3,True,False,118.2689,61.2267,success
Image_109 copy.png,1,.png,122.35,256,256,RGB,3,True,False,141.1584,39.896,success
Image_115 copy 2.png,1,.png,88.18,256,256,RGB,3,True,False,166.2329,72.1568,success
Image_88 copy.png,1,.png,90.54,256,256,RGB,3,True,False,108.512,53.7442,success
Image_23 copy 2.png,1,.png,136.14,256,256,RGB,3,True,False,106.8075,66.3313,success
Image_182.png,1,.png,101.18,256,256,RGB,3,True,False,135.6922,77.3172,success
Image_23 copy.png,1,.png,122.05,256,256,RGB,3,True,False,121.1255,63.571,success
Image_190 copy.png,1,.png,111.94,256,256,RGB,3,True,False,126.8533,50.297,success
Image_122 copy.png,1,.png,75.96,256,256,RGB,3,True,False,149.0857,64.1973,success
Image_200 copy.png,1,.png,90.4,256,256,RGB,3,True,False,84.1115,58.1077,success
Image_122.png,1,.png,127.68,256,256,RGB,3,True,False,152.6591,75.2872,success
Image_144 copy 2.png,1,.png,85.98,256,256,RGB,3,True,False,46.8955,59.3346,success
Image_34 copy.png,1,.png,118.48,256,256,RGB,3,True,False,104.6611,47.3074,success
Image_39 copy 2.png,1,.png,116.99,256,256,RGB,3,True,False,113.7379,76.6973,success
Image_146.png,1,.png,109.6,256,256,RGB,3,True,False,167.03,51.2309,success
Image_5 copy.png,1,.png,126.49,256,256,RGB,3,True,False,106.224,61.7157,success
Image_11 copy 2.png,1,.png,98.19,256,256,RGB,3,True,False,133.504,71.4261,success
Image_137.png,1,.png,99.65,256,256,RGB,3,True,False,126.9603,81.7615,success
Image_54.png,1,.png,58.87,256,256,RGB,3,True,False,219.6433,52.9544,success
Image_82 copy.png,1,.png,112.03,256,256,RGB,3,True,False,125.79,61.0797,success
Image_44 copy 2.png,1,.png,102.76,256,256,RGB,3,True,False,186.082,48.4151,success
Image_66 copy.png,1,.png,132.67,256,256,RGB,3,True,False,123.9366,67.7568,success
Image_28.png,1,.png,135.11,256,256,RGB,3,True,False,106.635,46.63,success
Image_77.png,1,.png,62.88,256,256,RGB,3,True,False,53.9905,49.2466,success
Image_88 copy 2.png,1,.png,66.83,256,256,RGB,3,True,False,175.3503,72.5803,success
Image_67.png,1,.png,56.36,256,256,RGB,3,True,False,194.5718,64.8246,success
Image_96.png,1,.png,80.36,256,256,RGB,3,True,False,135.5912,70.408,success
Image_150.png,1,.png,106.56,256,256,RGB,3,True,False,170.3483,56.2947,success
Image_148 copy.png,1,.png,110.92,256,256,RGB,3,True,False,102.5358,54.5249,success
Image_78.png,1,.png,93.87,256,256,RGB,3,True,False,66.267,48.5156,success
Image_147 copy 2.png,1,.png,88.0,256,256,RGB,3,True,False,163.0644,79.5464,success
Image_59 copy.png,1,.png,102.72,256,256,RGB,3,True,False,89.9868,64.4431,success
Image_46.png,1,.png,125.17,256,256,RGB,3,True,False,162.0838,58.094,success
Image_215.png,1,.png,125.16,256,256,RGB,3,True,False,162.0839,58.0941,success
Image_38.png,1,.png,81.73,256,256,RGB,3,True,False,122.7036,54.9455,success
Image_124 copy 2.png,1,.png,42.76,256,256,RGB,3,True,False,150.9501,98.624,success
Image_113 copy.png,1,.png,106.31,256,256,RGB,3,True,False,57.1875,46.1317,success
Image_99.png,1,.png,84.87,256,256,RGB,3,True,False,140.0275,45.8036,success
Image_80.png,1,.png,32.79,256,256,RGB,3,True,False,14.7243,33.921,success
Image_200.png,1,.png,117.21,256,256,RGB,3,True,False,149.5933,54.8127,success
Image_97 copy.png,1,.png,101.81,256,256,RGB,3,True,False,136.2717,43.9373,success
Image_142 copy.png,1,.png,111.38,256,256,RGB,3,True,False,69.0023,50.7811,success
Image_9 copy.png,1,.png,111.23,256,256,RGB,3,True,False,148.1892,57.967,success
Image_117 copy 2.png,1,.png,132.01,256,256,RGB,3,True,False,118.2132,69.3183,success
Image_8 copy.png,1,.png,126.76,256,256,RGB,3,True,False,150.4692,61.496,success
Image_9.png,1,.png,126.17,256,256,RGB,3,True,False,160.8069,81.1371,success
Image_34 copy 2.png,1,.png,109.62,256,256,RGB,3,True,False,136.5314,56.8594,success
Image_87.png,1,.png,120.76,256,256,RGB,3,True,False,111.64,64.2896,success
Image_143.png,1,.png,119.17,256,256,RGB,3,True,False,126.582,65.1199,success
Image_62 copy.png,1,.png,115.14,256,256,RGB,3,True,False,143.4942,83.0639,success
Image_195 copy.png,1,.png,97.74,256,256,RGB,3,True,False,107.637,72.0377,success
Image_154 copy 2.png,1,.png,109.79,256,256,RGB,3,True,False,110.3051,73.0936,success
Image_12 copy 2.png,1,.png,111.92,256,256,RGB,3,True,False,126.8531,50.2968,success
Image_134 copy.png,1,.png,90.46,256,256,RGB,3,True,False,67.4538,67.9473,success
Image_144 copy.png,1,.png,79.66,256,256,RGB,3,True,False,208.2927,36.991,success
Image_101.png,1,.png,119.29,256,256,RGB,3,True,False,102.5034,59.717,success
Image_104 copy 2.png,1,.png,147.86,256,256,RGB,3,True,False,131.2392,65.0127,success
Image_194 copy.png,1,.png,123.33,256,256,RGB,3,True,False,113.0744,43.9059,success
Image_72 copy.png,1,.png,98.83,256,256,RGB,3,True,False,69.9213,75.8135,success
Image_120.png,1,.png,160.72,256,256,RGB,3,True,False,114.7419,54.0333,success
Image_219.png,1,.png,74.91,256,256,RGB,3,True,False,72.8919,46.9034,success
Image_32 copy 2.png,1,.png,85.36,256,256,RGB,3,True,False,200.5737,66.7937,success
Image_129.png,1,.png,128.64,256,256,RGB,3,True,False,153.4506,35.5862,success
Image_169 copy.png,1,.png,129.24,256,256,RGB,3,True,False,110.704,58.352,success
Image_53.png,1,.png,107.07,256,256,RGB,3,True,False,135.7942,72.0158,success
Image_2 copy.png,1,.png,102.74,256,256,RGB,3,True,False,76.763,64.0804,success
Image_26.png,1,.png,113.2,256,256,RGB,3,True,False,90.3549,63.2891,success
